5600	1	4	0	0	0	
5600	1	7	0	0	0	
5600	1	3	0	0	0	
5600	1	6	0	0	0	
5800	1	2	0	0	0	
5800	1	4	0	0	0	
5800	1	6	0	0	0	
5800	1	5	0	0	0	
6000	1	0	0	0	0	
6000	1	1	0	0	0	
6000	1	6	0	0	0	
6000	1	4	0	0	0	
6200	1	2	0	0	0	
6200	1	0	0	0	0	
6200	1	2	0	0	0	
6400	1	2	0	0	0	
6400	1	4	0	0	0	
6600	1	5	0	0	0	
6600	1	3	0	0	0	
6600	1	5	0	0	0	
6800	3	6	2600	2	0	
6800	1	7	0	0	0	
6800	3	3	2600	13	0	
6800	1	4	0	0	0	
7000	1	0	0	0	0	
7000	1	1	0	0	0	
7000	1	5	0	0	0	
7000	1	7	0	0	0	
7200	1	2	0	0	0	
7200	1	1	0	0	0	
7200	1	2	0	0	0	
7400	1	6	0	0	0	
7400	1	3	0	0	0	
7400	1	4	0	0	0	
7400	1	7	0	0	0	
7400	1	6	0	0	0	
7600	1	0	0	0	0	
7600	1	2	0	0	0	
7600	2	5	0	0	0	
7600	2	2	0	0	0	
7600	1	5	0	0	0	
7600	1	2	0	0	0	
7600	1	3	0	0	0	
7600	1	5	0	0	0	
7800	1	6	0	0	0	
7800	1	0	0	0	0	
7800	1	1	0	0	0	
7800	1	4	0	0	0	
7800	1	7	0	0	0	
7800	1	3	0	0	0	
8000	1	6	0	0	0	
8000	1	0	0	0	0	
8000	1	2	0	0	0	
8000	1	5	0	0	0	
8000	1	1	0	0	0	
8200	1	3	0	0	0	
8200	1	0	0	0	0	
8200	1	3	0	0	0	
8200	1	7	0	0	0	
8200	1	4	0	0	0	
8400	1	0	0	0	0	
8400	1	1	0	0	0	
8400	1	2	0	0	0	
8400	1	5	0	0	0	
8600	1	1	0	0	0	
8600	1	4	0	0	0	
8600	1	3	0	0	0	
8600	1	7	0	0	0	
8600	1	2	0	0	0	
8600	1	3	0	0	0	
8600	1	5	0	0	0	
8800	1	6	0	0	0	
8800	1	2	0	0	0	
8800	1	4	0	0	0	
8800	1	7	0	0	0	
9000	1	3	0	0	0	
9000	1	0	0	0	0	
9000	1	1	0	0	0	
9200	1	4	0	0	0	
9200	1	3	0	0	0	
9200	1	4	0	0	0	
9400	1	6	0	0	0	
9400	1	0	0	0	0	
9400	1	4	0	0	0	
9400	1	5	0	0	0	
9400	1	2	0	0	0	
9600	1	0	0	0	0	
9600	1	1	0	0	0	
9600	1	3	0	0	0	
9600	1	6	0	0	0	
9600	1	2	0	0	0	
9800	1	2	0	0	0	
9800	1	5	0	0	0	
9800	1	5	0	0	0	
9800	1	7	0	0	0	
10000	1	1	0	0	0	
10000	1	3	0	0	0	
10200	1	6	0	0	0	
10200	1	2	0	0	0	
10200	1	3	0	0	0	
10200	1	6	0	0	0	
10200	1	1	0	0	0	
10400	1	0	0	0	0	
10400	1	4	0	0	0	
10400	1	7	0	0	0	
10400	1	6	0	0	0	
10600	1	1	0	0	0	
10600	1	4	0	0	0	
10800	1	5	0	0	0	
10800	1	3	0	0	0	
11000	1	2	0	0	0	
11000	1	3	0	0	0	
11200	1	5	0	0	0	
11200	1	2	0	0	0	
11400	1	3	0	0	0	
11400	1	0	0	0	0	
11400	1	2	0	0	0	
11400	1	3	0	0	0	
11400	1	7	0	0	0	
11400	1	1	0	0	0	
11600	1	5	0	0	0	
11600	1	1	0	0	0	
11600	1	5	0	0	0	
11800	1	6	0	0	0	
11800	1	2	0	0	0	
11800	1	3	0	0	0	
12000	1	7	0	0	0	
12000	1	6	0	0	0	
12000	1	1	0	0	0	
12000	1	5	0	0	0	
12000	1	4	0	0	0	
12000	1	7	0	0	0	
12000	1	0	0	0	0	
12200	1	6	0	0	0	
12200	1	3	0	0	0	
12200	1	1	0	0	0	
12200	1	4	0	0	0	
12200	1	0	0	0	0	
12400	3	5	4800	19	0	
12400	1	6	0	0	0	
12400	3	2	4800	21	0	
12400	1	7	0	0	0	
12400	1	0	0	0	0	
12600	1	5	0	0	0	
12600	1	0	0	0	0	
12600	1	6	0	0	0	
12800	1	1	0	0	0	
12800	1	7	0	0	0	
12800	1	3	0	0	0	
13000	1	7	0	0	0	
13000	1	0	0	0	0	
13000	2	4	0	0	0	
13000	1	1	0	0	0	
13000	2	1	0	0	0	
13000	1	4	0	0	0	
13000	1	1	0	0	0	
13000	1	7	0	0	0	
13200	1	0	0	0	0	
13200	1	6	0	0	0	
13200	1	5	0	0	0	
13200	1	4	0	0	0	
13400	1	2	0	0	0	
13400	1	3	0	0	0	
13400	1	5	0	0	0	
13400	1	6	0	0	0	
13600	1	1	0	0	0	
13600	1	3	0	0	0	
13600	1	5	0	0	0	
13600	1	7	0	0	0	
13600	1	4	0	0	0	
13800	1	6	0	0	0	
13800	1	2	0	0	0	
14000	1	4	0	0	0	
14000	1	1	0	0	0	
14000	1	3	0	0	0	
14200	1	7	0	0	0	
14200	1	6	0	0	0	
14200	1	2	0	0	0	
14200	1	2	0	0	0	
14200	1	3	0	0	0	
14200	1	7	0	0	0	
14200	1	5	0	0	0	
14400	1	0	0	0	0	
14400	1	1	0	0	0	
14400	1	4	0	0	0	
14400	1	6	0	0	0	
14400	1	3	0	0	0	
14600	1	5	0	0	0	
14600	1	0	0	0	0	
14800	1	1	0	0	0	
14800	1	0	0	0	0	
14800	1	1	0	0	0	
14800	1	5	0	0	0	
14800	1	2	0	0	0	
15000	1	3	0	0	0	
15000	1	5	0	0	0	
15200	1	2	0	0	0	
15400	1	1	0	0	0	
15400	1	6	0	0	0	
15400	1	5	0	0	0	
15400	1	3	0	0	0	
15600	1	6	0	0	0	
15600	1	1	0	0	0	
15800	1	5	0	0	0	
15800	1	1	0	0	0	
16000	1	3	0	0	0	
16000	1	0	0	0	0	
16000	1	3	0	0	0	
16000	1	5	0	0	0	
16000	1	7	0	0	0	
16000	1	6	0	0	0	
16200	1	0	0	0	0	
16200	1	5	0	0	0	
16400	1	6	0	0	0	
16400	1	1	0	0	0	
16400	1	3	0	0	0	
16400	1	5	0	0	0	
16600	1	6	0	0	0	
16600	1	2	0	0	0	
16600	1	5	0	0	0	
16600	1	1	0	0	0	
16800	1	4	0	0	0	
16800	1	0	0	0	0	
16800	1	1	0	0	0	
16800	1	4	0	0	0	
17000	1	3	0	0	0	
17000	1	5	0	0	0	
17000	1	2	0	0	0	
17000	1	6	0	0	0	
17000	1	1	0	0	0	
17200	1	4	0	0	0	
17200	1	5	0	0	0	
17400	1	7	0	0	0	
17400	1	6	0	0	0	
17400	1	0	0	0	0	
17400	1	5	0	0	0	
17600	1	7	0	0	0	
17600	1	1	0	0	0	
17600	1	3	0	0	0	
17600	1	2	0	0	0	
17800	1	7	0	0	0	
17800	1	6	0	0	0	
17800	1	0	0	0	0	
17800	1	2	0	0	0	
18000	1	1	0	0	0	
18000	1	7	0	0	0	
18000	1	1	0	0	0	
18000	1	4	0	0	0	
18000	1	3	0	0	0	
18200	1	0	0	0	0	
18200	1	1	0	0	0	
18200	1	4	0	0	0	
18200	1	6	0	0	0	
18400	1	3	0	0	0	
18400	1	0	0	0	0	
18400	1	2	0	0	0	
18400	1	3	0	0	0	
18400	1	4	0	0	0	
18400	1	6	0	0	0	
18400	1	5	0	0	0	
18600	1	1	0	0	0	
18600	1	4	0	0	0	
18800	1	1	0	0	0	
18800	1	3	0	0	0	
18800	1	5	0	0	0	
19000	1	4	0	0	0	
19000	1	6	0	0	0	
19000	1	1	0	0	0	
19000	1	0	0	0	0	
19000	1	5	0	0	0	
19200	3	1	6200	30	0	
19200	1	2	0	0	0	
19200	1	7	0	0	0	
19200	1	0	0	0	0	
19200	1	4	0	0	0	
19200	3	4	6200	27	0	
19200	1	3	0	0	0	
19200	1	7	0	0	0	
19200	1	1	0	0	0	
19200	1	5	0	0	0	
19200	1	2	0	0	0	
19400	1	3	0	0	0	
19400	1	4	0	0	0	
19600	1	3	0	0	0	
19600	1	4	0	0	0	
19800	2	6	0	0	0	
19800	2	7	0	0	0	
19800	1	6	0	0	0	
19800	1	7	0	0	0	
19800	1	1	0	0	0	
19800	1	4	0	0	0	
20000	1	6	0	0	0	
20000	1	0	0	0	0	
20000	1	2	0	0	0	
20000	1	0	0	0	0	
20000	1	1	0	0	0	
20000	1	6	0	0	0	
20000	1	2	0	0	0	
20200	1	1	0	0	0	
20200	1	2	0	0	0	
20200	1	3	0	0	0	
20200	1	6	0	0	0	
20400	1	4	0	0	0	
20400	1	7	0	0	0	
20400	1	1	0	0	0	
20400	1	4	0	0	0	
20400	1	6	0	0	0	
20400	1	2	0	0	0	
20600	1	5	0	0	0	
20600	1	1	0	0	0	
20600	1	4	0	0	0	
20800	1	5	0	0	0	
20800	1	4	0	0	0	
21000	1	7	0	0	0	
21000	1	0	0	0	0	
21200	1	2	0	0	0	
21200	1	5	0	0	0	
21200	1	1	0	0	0	
21200	1	4	0	0	0	
21200	1	5	0	0	0	
21400	1	2	0	0	0	
21400	1	6	0	0	0	
21400	1	1	0	0	0	
21400	1	5	0	0	0	
21600	1	0	0	0	0	
21600	1	7	0	0	0	
21600	1	4	0	0	0	
21600	1	5	0	0	0	
21600	1	2	0	0	0	
21600	1	7	0	0	0	
21800	1	1	0	0	0	
21800	1	0	0	0	0	
21800	1	3	0	0	0	
22000	1	4	0	0	0	
22000	1	0	0	0	0	
22000	1	1	0	0	0	
22000	1	6	0	0	0	
22000	1	4	0	0	0	
22200	1	0	0	0	0	
22200	1	1	0	0	0	
22200	1	4	0	0	0	
22400	1	2	0	0	0	
22400	1	6	0	0	0	
22400	1	2	0	0	0	
22400	1	5	0	0	0	
22600	1	1	0	0	0	
22600	1	6	0	0	0	
22600	1	0	0	0	0	
22600	1	2	0	0	0	
22600	1	7	0	0	0	
22600	1	1	0	0	0	
22800	1	4	0	0	0	
22800	1	0	0	0	0	
22800	1	6	0	0	0	
23000	1	1	0	0	0	
23000	1	7	0	0	0	
23000	1	0	0	0	0	
23000	1	5	0	0	0	
23000	1	3	0	0	0	
23200	1	6	0	0	0	
23200	1	7	0	0	0	
23200	1	2	0	0	0	
23200	1	4	0	0	0	
23200	1	6	0	0	0	
23200	1	1	0	0	0	
23400	1	7	0	0	0	
23400	1	3	0	0	0	
23400	1	0	0	0	0	
23400	1	6	0	0	0	
23600	1	7	0	0	0	
23600	1	5	0	0	0	
23600	1	2	0	0	0	
23600	1	2	0	0	0	
23600	1	6	0	0	0	
23800	1	7	0	0	0	
23800	1	1	0	0	0	
23800	1	4	0	0	0	
23800	1	6	0	0	0	
24000	1	7	0	0	0	
24000	1	3	0	0	0	
24000	1	1	0	0	0	
24000	1	5	0	0	0	
24000	1	2	0	0	0	
24200	1	5	0	0	0	
24200	1	0	0	0	0	
24200	1	1	0	0	0	
24200	1	7	0	0	0	
24400	1	3	0	0	0	
24400	1	0	0	0	0	
24400	1	2	0	0	0	
24400	1	6	0	0	0	
24600	1	1	0	0	0	
24600	1	2	0	0	0	
24600	1	3	0	0	0	
24600	1	5	0	0	0	
24600	1	7	0	0	0	
24800	1	4	0	0	0	
24800	1	1	0	0	0	
24800	1	3	0	0	0	
24800	1	4	0	0	0	
25000	1	7	0	0	0	
25000	1	5	0	0	0	
25000	1	0	0	0	0	
25000	1	2	0	0	0	
25000	1	7	0	0	0	
25200	1	3	0	0	0	
25200	1	0	0	0	0	
25200	1	1	0	0	0	
25200	1	4	0	0	0	
25200	1	6	0	0	0	
25200	1	3	0	0	0	
25600	1	5	0	0	0	
25600	1	1	0	0	0	
25600	1	4	0	0	0	
25600	1	3	0	0	0	
25800	1	5	0	0	0	
25800	1	1	0	0	0	
25800	1	4	0	0	0	
25800	1	7	0	0	0	
25800	1	2	0	0	0	
26000	1	3	0	0	0	
26000	1	6	0	0	0	
26000	1	5	0	0	0	
26000	1	6	0	0	0	
26200	1	7	0	0	0	
26200	1	2	0	0	0	
26200	1	5	0	0	0	
26400	1	4	0	0	0	
26400	1	1	0	0	0	
26400	1	6	0	0	0	
26400	1	4	0	0	0	
26400	1	3	0	0	0	
26400	1	7	0	0	0	
26400	1	6	0	0	0	
26600	1	0	0	0	0	
26600	1	2	0	0	0	
26600	1	5	0	0	0	
26800	1	7	0	0	0	
26800	1	6	0	0	0	
26800	1	0	0	0	0	
26800	1	2	0	0	0	
26800	1	1	0	0	0	
26800	1	3	0	0	0	
26800	1	3	0	0	0	
26800	1	4	0	0	0	
26800	1	7	0	0	0	
26800	1	5	0	0	0	
27000	1	1	0	0	0	
27000	1	2	0	0	0	
27000	1	4	0	0	0	
27000	1	6	0	0	0	
27200	1	5	0	0	0	
27200	1	7	0	0	0	
27200	1	4	0	0	0	
27400	1	7	0	0	0	
27400	3	6	7600	38	0	
27400	3	7	7600	37	0	
27400	1	1	0	0	0	
27400	1	2	0	0	0	
27400	1	4	0	0	0	
27600	1	5	0	0	0	
27600	1	1	0	0	0	
27600	1	3	0	0	0	
27600	1	2	0	0	0	
27800	1	4	0	0	0	
27800	1	5	0	0	0	
27800	1	1	0	0	0	
27800	1	0	0	0	0	
27800	1	4	0	0	0	
28000	1	0	0	0	0	
28000	1	5	0	0	0	
28000	2	3	0	0	0	
28000	1	2	0	0	0	
28000	2	6	0	0	0	
28000	1	3	0	0	0	
28000	1	6	0	0	0	
28000	1	5	0	0	0	
28200	1	6	0	0	0	
28200	1	0	0	0	0	
28200	1	1	0	0	0	
28200	1	4	0	0	0	
28400	1	2	0	0	0	
28400	1	5	0	0	0	
28400	1	4	0	0	0	
28400	1	7	0	0	0	
28400	1	0	0	0	0	
28600	1	6	0	0	0	
28600	1	0	0	0	0	
28600	1	3	0	0	0	
28600	1	5	0	0	0	
28600	1	6	0	0	0	
28800	1	4	0	0	0	
29000	1	7	0	0	0	
29000	1	1	0	0	0	
29000	1	6	0	0	0	
29000	1	0	0	0	0	
29000	1	1	0	0	0	
29000	1	2	0	0	0	
29000	1	6	0	0	0	
29200	1	4	0	0	0	
29200	1	7	0	0	0	
29200	1	2	0	0	0	
29200	1	4	0	0	0	
29200	1	3	0	0	0	
29400	1	0	0	0	0	
29400	1	7	0	0	0	
29400	1	1	0	0	0	
29600	1	5	0	0	0	
29600	1	2	0	0	0	
29600	1	0	0	0	0	
29600	1	2	0	0	0	
29600	1	4	0	0	0	
29800	1	6	0	0	0	
29800	1	4	0	0	0	
29800	1	6	0	0	0	
30000	1	7	0	0	0	
30000	1	1	0	0	0	
30000	1	6	0	0	0	
30000	1	2	0	0	0	
30200	1	7	0	0	0	
30200	1	0	0	0	0	
30200	1	4	0	0	0	
30200	1	6	0	0	0	
30200	1	2	0	0	0	
30400	1	5	0	0	0	
30400	1	0	0	0	0	
30400	1	3	0	0	0	
30400	1	6	0	0	0	
30400	1	2	0	0	0	
30600	1	4	0	0	0	
30600	1	0	0	0	0	
30600	1	1	0	0	0	
30600	1	2	0	0	0	
30800	1	5	0	0	0	
30800	1	7	0	0	0	
30800	1	2	0	0	0	
30800	1	3	0	0	0	
30800	1	6	0	0	0	
31000	1	5	0	0	0	
31000	1	7	0	0	0	
31000	1	3	0	0	0	
31000	1	6	0	0	0	
31000	1	1	0	0	0	
31200	1	4	0	0	0	
31200	1	0	0	0	0	
31200	1	4	0	0	0	
31200	1	5	0	0	0	
31400	1	1	0	0	0	
31400	1	6	0	0	0	
31400	1	2	0	0	0	
31600	1	0	0	0	0	
31600	1	5	0	0	0	
31600	1	4	0	0	0	
31600	1	3	0	0	0	
31600	1	7	0	0	0	
31800	1	0	0	0	0	
31800	1	1	0	0	0	
31800	1	6	0	0	0	
32000	1	2	0	0	0	
32000	1	7	0	0	0	
32000	1	2	0	0	0	
32000	1	4	0	0	0	
32000	1	3	0	0	0	
32200	1	4	0	0	0	
32200	1	5	0	0	0	
32200	1	7	0	0	0	
32400	1	3	0	0	0	
32400	1	0	0	0	0	
32400	1	6	0	0	0	
32400	1	4	0	0	0	
32600	1	2	0	0	0	
32600	1	4	0	0	0	
32600	1	7	0	0	0	
32600	1	6	0	0	0	
32800	1	0	0	0	0	
32800	1	2	0	0	0	
32800	1	7	0	0	0	
32800	1	6	0	0	0	
33000	1	0	0	0	0	
33000	1	1	0	0	0	
33000	1	7	0	0	0	
33000	1	3	0	0	0	
33200	1	0	0	0	0	
33200	1	2	0	0	0	
33200	1	3	0	0	0	
33200	1	6	0	0	0	
33400	1	0	0	0	0	
33400	1	4	0	0	0	
33400	1	5	0	0	0	
33600	1	7	0	0	0	
33600	1	6	0	0	0	
33600	1	4	0	0	0	
33600	1	2	0	0	0	
33600	1	6	0	0	0	
33600	1	5	0	0	0	
33800	1	2	0	0	0	
33800	1	4	0	0	0	
34000	1	5	0	0	0	
34200	1	0	0	0	0	
34200	1	1	0	0	0	
34400	1	7	0	0	0	
34400	1	3	0	0	0	
34400	1	2	0	0	0	
34400	1	0	0	0	0	
34400	1	3	0	0	0	
34600	1	7	0	0	0	
34600	1	5	0	0	0	
34600	1	2	0	0	0	
34600	1	4	0	0	0	
34600	1	7	0	0	0	
34800	1	3	0	0	0	
34800	1	0	0	0	0	
34800	1	1	0	0	0	
34800	1	2	0	0	0	
34800	1	5	0	0	0	
34800	1	7	0	0	0	
34800	1	3	0	0	0	
35000	1	6	0	0	0	
35000	1	0	0	0	0	
35000	1	4	0	0	0	
35000	1	6	0	0	0	
35200	1	3	0	0	0	
35200	1	7	0	0	0	
35200	1	0	0	0	0	
35200	1	4	0	0	0	
35400	1	6	0	0	0	
35400	1	5	0	0	0	
35400	1	3	0	0	0	
35600	1	7	0	0	0	
35600	1	4	0	0	0	
35600	1	1	0	0	0	
35600	1	2	0	0	0	
35600	1	2	0	0	0	
35800	1	6	0	0	0	
35800	1	3	0	0	0	
35800	1	2	0	0	0	
35800	1	4	0	0	0	
36000	1	2	0	0	0	
36000	1	3	0	0	0	
36000	1	5	0	0	0	
36000	1	4	0	0	0	
36200	1	0	0	0	0	
36200	1	1	0	0	0	
36200	1	5	0	0	0	
36400	1	2	0	0	0	
36400	1	7	0	0	0	
36400	1	5	0	0	0	
36400	1	6	0	0	0	
36400	1	0	0	0	0	
36400	1	7	0	0	0	
36600	1	3	0	0	0	
36600	1	0	0	0	0	
37000	1	1	0	0	0	
37000	1	1	0	0	0	
37000	1	3	0	0	0	
37200	1	6	0	0	0	
37200	1	1	0	0	0	
37200	1	4	0	0	0	
37200	1	2	0	0	0	
37400	1	6	0	0	0	
37400	1	0	0	0	0	
37600	1	6	0	0	0	
37600	1	3	0	0	0	
37600	1	4	0	0	0	
37600	1	6	0	0	0	
37600	1	5	0	0	0	
37800	1	0	0	0	0	
37800	1	1	0	0	0	
38000	1	3	0	0	0	
38000	1	2	0	0	0	
38000	1	1	0	0	0	
38000	1	0	0	0	0	
38200	1	5	0	0	0	
38200	1	2	0	0	0	
38200	1	1	0	0	0	
38200	1	2	0	0	0	
38400	1	6	0	0	0	
38400	1	5	0	0	0	
38400	1	2	0	0	0	
38400	1	0	0	0	0	
38400	1	5	0	0	0	
38400	1	7	0	0	0	
38400	1	4	0	0	0	
38600	1	6	0	0	0	
38600	1	1	0	0	0	
38600	1	4	0	0	0	
38600	1	3	0	0	0	
38600	1	6	0	0	0	
38800	1	5	0	0	0	
38800	1	0	0	0	0	
38800	1	4	0	0	0	
38800	1	7	0	0	0	
38800	1	2	0	0	0	
39000	1	6	0	0	0	
39000	1	2	0	0	0	
39000	1	3	0	0	0	
39200	1	6	0	0	0	
39200	1	0	0	0	0	
39200	1	0	0	0	0	
39200	1	4	0	0	0	
39200	1	7	0	0	0	
39200	1	6	0	0	0	
39400	1	0	0	0	0	
39400	1	1	0	0	0	
39600	3	3	11600	58	0	
39600	1	2	0	0	0	
39600	3	6	11600	23	0	
39600	1	0	0	0	0	
39600	1	1	0	0	0	
39600	1	2	0	0	0	
39600	1	4	0	0	0	
39600	1	3	0	0	0	
39800	1	5	0	0	0	
39800	1	7	0	0	0	
39800	1	1	0	0	0	
39800	1	4	0	0	0	
39800	1	3	0	0	0	
39800	1	7	0	0	0	
40000	1	0	0	0	0	
40000	1	2	0	0	0	
40000	1	5	0	0	0	
40000	1	7	0	0	0	
40000	1	4	0	0	0	
40200	1	6	0	0	0	
40200	1	4	0	0	0	
40200	1	5	0	0	0	
40200	1	7	0	0	0	
40200	1	6	0	0	0	
40400	1	2	0	0	0	
40600	1	7	0	0	0	
40600	2	0	0	0	0	
40600	2	7	0	0	0	
40600	1	0	0	0	0	
40600	1	7	0	0	0	
40600	1	0	0	0	0	
40600	1	4	0	0	0	
40800	1	2	0	0	0	
40800	1	6	0	0	0	
40800	1	2	0	0	0	
40800	1	7	0	0	0	
40800	1	6	0	0	0	
41000	1	1	0	0	0	
41000	1	6	0	0	0	
41200	1	0	0	0	0	
41200	1	1	0	0	0	
41200	1	4	0	0	0	
41400	1	6	0	0	0	
41400	1	7	0	0	0	
41400	1	0	0	0	0	
41400	1	2	0	0	0	
41400	1	1	0	0	0	
41600	1	3	0	0	0	
41600	1	7	0	0	0	
41600	1	2	0	0	0	
41600	1	3	0	0	0	
41800	1	7	0	0	0	
41800	1	0	0	0	0	
41800	1	5	0	0	0	
41800	1	3	0	0	0	
41800	1	6	0	0	0	
41800	1	2	0	0	0	
41800	1	1	0	0	0	
42000	1	0	0	0	0	
42000	1	2	0	0	0	
42000	1	5	0	0	0	
42200	1	7	0	0	0	
42200	1	0	0	0	0	
42200	1	3	0	0	0	
42400	1	0	0	0	0	
42400	1	2	0	0	0	
42600	1	6	0	0	0	
42600	1	0	0	0	0	
42600	1	2	0	0	0	
42800	1	4	0	0	0	
42800	1	3	0	0	0	
42800	1	3	0	0	0	
42800	1	4	0	0	0	
43000	1	7	0	0	0	
43000	1	0	0	0	0	
43000	1	4	0	0	0	
43000	1	2	0	0	0	
43000	1	7	0	0	0	
43200	1	6	0	0	0	
43200	1	0	0	0	0	
43200	1	3	0	0	0	
43200	1	2	0	0	0	
43400	1	1	0	0	0	
43400	1	2	0	0	0	
43600	1	7	0	0	0	
43600	1	5	0	0	0	
43800	1	2	0	0	0	
43800	1	0	0	0	0	
43800	1	1	0	0	0	
43800	1	3	0	0	0	
43800	1	5	0	0	0	
43800	1	2	0	0	0	
44000	1	4	0	0	0	
44000	1	1	0	0	0	
44000	1	2	0	0	0	
44000	1	7	0	0	0	
44000	1	6	0	0	0	
44200	1	4	0	0	0	
44200	1	0	0	0	0	
44200	1	3	0	0	0	
44200	1	4	0	0	0	
44200	1	6	0	0	0	
44400	1	1	0	0	0	
44400	1	0	0	0	0	
44400	1	3	0	0	0	
44400	1	6	0	0	0	
44600	1	2	0	0	0	
44600	1	1	0	0	0	
44600	1	0	0	0	0	
44600	1	5	0	0	0	
44800	1	2	0	0	0	
44800	1	7	0	0	0	
44800	1	2	0	0	0	
44800	1	4	0	0	0	
44800	1	6	0	0	0	
44800	1	3	0	0	0	
45000	1	5	0	0	0	
45000	1	1	0	0	0	
45000	1	2	0	0	0	
45000	1	3	0	0	0	
45000	1	6	0	0	0	
45000	1	7	0	0	0	
45000	1	4	0	0	0	
45200	1	0	0	0	0	
45400	1	0	0	0	0	
45400	1	1	0	0	0	
45600	1	2	0	0	0	
45600	1	0	0	0	0	
45800	1	7	0	0	0	
45800	1	1	0	0	0	
46000	1	0	0	0	0	
46000	1	2	0	0	0	
46000	1	4	0	0	0	
46000	1	6	0	0	0	
46200	1	3	0	0	0	
46400	1	6	0	0	0	
46400	1	3	0	0	0	
46600	1	5	0	0	0	
46600	1	1	0	0	0	
46600	1	3	0	0	0	
46600	1	2	0	0	0	
46800	1	7	0	0	0	
46800	1	5	0	0	0	
46800	1	3	0	0	0	
46800	1	4	0	0	0	
46800	1	4	0	0	0	
46800	1	5	0	0	0	
47000	1	7	0	0	0	
47000	1	0	0	0	0	
47000	1	6	0	0	0	
47000	1	7	0	0	0	
47200	1	1	0	0	0	
47200	1	2	0	0	0	
47200	1	4	0	0	0	
47200	1	7	0	0	0	
47200	1	3	0	0	0	
47400	1	6	0	0	0	
47400	1	0	0	0	0	
47400	1	1	0	0	0	
47600	1	5	0	0	0	
47600	1	0	0	0	0	
47600	1	3	0	0	0	
47600	1	5	0	0	0	
47800	1	2	0	0	0	
47800	1	7	0	0	0	
47800	1	1	0	0	0	
47800	1	0	0	0	0	
48000	1	4	0	0	0	
48000	1	0	0	0	0	
48000	1	2	0	0	0	
48000	1	1	0	0	0	
48200	1	6	0	0	0	
48400	1	6	0	0	0	
48400	1	2	0	0	0	
48400	1	4	0	0	0	
48400	1	5	0	0	0	
48400	1	0	0	0	0	
48400	1	0	0	0	0	
48400	1	1	0	0	0	
48400	1	6	0	0	0	
